user_id,name,review_count,average_stars
LJb4foa2owyrzqhCnRCIvQ,Paul,1,4.0
Poe51tV71Ngel2WROrfwHw,Matt,52,4.13
wABCCy5wxzbqkh44M5EjnA,Chelsea,2,3.0
sbjfYosWSEaQByfqCPgrKg,Ezra,13,3.69
ME_oGsxnoO-eRrJqNgjrfg,Mike,42,3.81
lSmP-JwAHbtTZbxpV4OX3A,E Paul,29,3.97
4OaFI30Sjum70Hh-S-qhkQ,Judy,11,1.12
IzTrBTvhU0QdsFP-2G896Q,Laura,13,4.08
wqtrzI-0dl4BAolmmE4Q5A,Jessica,3,3.67
5CAInAoUKv0FzjiV8kiTeA,Jenn,31,4.16
LeCbbDMAO2MS40MWWikLqw,Daniel,3,1.5
k_YQebBIMPysIa3lZdxd4g,Christyne,15,4.47
JiZQCK4iW4rIpdZMFQDFZA,T,3,4.33
OvEOHaQrf0LSBx1zTQ4-Qg,Jennifer,39,3.56
O-VK6aGY2S1kLMxKT0C4ZA,Michelle,8,3.12
8xgBvjq3G-a4PXIrQxYXoQ,Mike,34,3.29
Pr_FB-Pe8xZpo8n-LsqULw,Shanna,7,3.29
paFAm3Ym7rls7vilYXM55g,James,7,3.29
dKefiVakmDvtFFL5MzVHiQ,Michael,1,5.0
32I7moHYL0wYD-wiOnLWAw,Jimmy,13,3.85
G_S8LDaBhWbOwzsLFGaWxQ,lilly,6,1.0
ErU6nQCYgttQv259O2EdmA,Laura,10,4.6
CsEt9O7rD3pkGISU7YvvDQ,MJ,5,3.0
ci2NXHwXGJob3aZEjHqOqw,Maggy,3,3.33
QpY7RhScn5ak3QIsmQBSEA,Uyen,4,3.5
W_l3N7oONtPRaa0DNDJyDg,Deborah,7,5.0
Nl8kUgXO4zbnuWa7hm_aWA,Chris,356,3.74
cNU3hw0Gvm2iNGOOvrhWMg,Whitney,100,3.52
XSB9hyZ3dujTg_qjIuTNqQ,Brian,3,4.33
McpIQ1amLzNMyJZKFtlYLQ,Stanley,2,3.0
RYhI1t8W7M4kA44HkP4e9A,Chris,123,3.8
XggBk7qU_-bIF0Ou6GcSJA,Sherri,183,3.72
7jBDAmmio1YDfgbuAzccHw,Rob,11,3.44
KFSzJUcqT4xXVjHRW3bVAg,Beth,13,4.33
M_KlkzLCI-k5geEgHQB9Eg,mike,4,5.0
rtlTG8IH46Tbyxsr0AXzqw,Andre,8,4.86
tjose_n8RvN3WitP5jEF0A,Barb,2,3.0
Sy0tOn6iKlP8PffVW_DdrQ,Sarah,4,3.0
tl4z8iSvX7SwJwbSJt-v8w,Jeff,14,3.57
qjumhaqvwFHz68ogEJKRXQ,jean,10,5.0
W7zmm1uzlyUkEqpSG7PlBw,Ian,209,3.15
qHcl1_XVuf0SW5T5x8-p9w,John,156,4.46
WURxeqfudWIuNnKAMRNIUQ,Jeff,10,3.9
mLLfJtVhVf84jlpOJjfU3Q,Alice,20,3.93
01Gc7stzEa_cL_HBtPtOFw,Jason,3,4.67
NOgUDhql_0TXIS3SOdvQfg,Rebecca,1477,3.43
jAO9zgmbTXk4LaTxdSP_TA,Patty,33,3.94
iokHNUGxXxSxJg5IqnN_cg,Doug,63,4.02
2VpW47f9LPrvO6Wj2KAbnw,Michael,2,5.0
XYytM-q2UFVyQxqbO0KmRA,Hilary,69,3.96
Qbi-191fMtAHmoQ2i99Ktg,Melissa,33,3.27
FqthOa35iYQWwJ29hlHvNg,Andy,37,3.43
mmsab7WJdq32RNObdmxLdg,Royene,2,5.0
FtIPVtdkwDpk1BuTJn7Ulw,Robert,8,4.75
Hrx57cIiOSDInV5u8Deo7w,Alex,88,3.82
1-Z0KLGT1qC3-aXcIjgW1Q,STEVE,6,4.33
1gnFcHg01oJMTmO2VjZXhg,Edward,3,1.0
xkrHJJFvgmlOozo61gISWQ,Christa,1,5.0
3JXfc4TN-i_LUPDiMCeHuA,Constance,15,4.18
f8dTSbjfaVC6nXIdtUKFCg,Dave,13,3.92
E9nUqnsDCEIqe54dPz-w4w,E.,2,2.0
Z1oZGIdSVU_7jg9of4KSCA,Tim,8,3.57
3pGsaJ-Z3fTzjagchYjHwg,Evelyn,1,4.0
XHAB0E6oJo27KMopmAEc6A,Michelle,2,4.5
Kf5LfTnRphiaGysEfXwTbw,Julie,2,2.0
p6Q8nIGFB2Qz7Gh7UKrVdA,Joe,2,3.0
yUc9j85vBFtVKesZPHVBdQ,georgina,5,4.4
s8bIC_db4Wl8v-QOpv9Cqw,Shelley,5,4.6
UV5X9LPmmhGmG0xkFyEStg,Andrew,14,3.14
fDGhrZ59p4fV2tBMv5HCXg,Clay,14,3.71
Lunc16UkupzErD9hIgi0tQ,Alison,2,5.0
pBK_Rc7_27O0cDiSkMtBLg,D,17,3.25
9OaktpNU_fKnsjXEzqgg0w,Dawn,9,3.67
Ji10QE4i4oWaJLfQzxzPzA,Gary,18,3.5
pIuRwWH-mVwJeD1m8W2yng,Katie,12,3.58
fu3Y_E-v_EalSsAbTdrghg,cassandra,38,3.68
BsQohe1JcbJDUeD8BzVRRg,J,5,3.0
OHYE-8Ne71pYtAo-hBg8AA,Christine,21,4.0
YfSH29v_DDnerRqKBhN9kw,Ted,4,5.0
dDB2aE_7dQEivRfv8pjS2g,Jane,1,4.0
TwmjkxfOfYfrnI7o1_I0GQ,Jim,1,2.0
WzhgWeBJSg5on-UphYpHWQ,Haiku-Project,234,3.14
0MP5D8x7K_CpJXSYgyfSWw,jamie,3,4.5
gPgpg7HXHBKu2pkefNFgkw,Daniel,7,2.5
Mkty25J0B1vkWOQocJo2pQ,Kimberly,4,4.0
Eaf8rp_tMi4rRo_WsIP-EA,Nizhoni,3,3.5
xSAPbqw9njNGUXRRM_D5ow,Marilyn,6,3.5
9HIRGw-eCJ0RGoGEFTvZfQ,Lori,1,1.0
myXtZZ7S9MJclmQmBpKI9A,Angie,4,4.0
GClQkvF7IUofCfEhp4DvoA,Michelle,10,3.6
iGo5d_ZuZau6JiY0PSiZew,Juli,3,3.67
MAVKUoJCh522xWoqbtvZDg,Greg,4,4.75
F04PZuHKAm_JVFuHpq_TOQ,Idealiza,10,4.1
4RkP3B0tpo3WRRxTaYClaw,Gary,20,3.0
E4BcxgjUt6zT6cnU3z0X4g,Dan,4,3.75
yHH1mw4Di18SRPYa0XgH5Q,CA,24,3.52
iJU5s1HBHvf2dgBlHPlUyg,Becci,8,3.88
FJHn7gQWIddanwLoc5FtXQ,Gizelle,2,5.0
C3u41mA3NyYcvCnZvb8E_Q,J.D.,49,4.02
lPQCJIr0MFwJwF9wxDLywQ,Karlee,5,3.0
P0LJsDseBjl5qYVfagPoRw,Katie,2,3.0
WsdLl3FrWoCnmyyn_YJF8g,Sarah,8,4.62
I0yXAdK4PIkvv3PF9uxPvQ,Gretchen,1,5.0
DzaKUo91T49UCWMTYy3ydQ,H,978,3.54
YsxBeUzUj4O6RuRdmfMBlw,Richard,2,4.5
gNt1HJbPP86gTUxKP3gsdw,Mookietoots,3,5.0
c6gd0okmkw23Cv0QDRWPGA,Dan,2,5.0
0Dngp-JFYvvXD4cy6plvbA,Angelina,21,4.11
8UtuArbpfsxJHBJ5MPYxzw,John,6,3.2
g5MRRw7xTA-BZ_aWuzu-uQ,B,8,2.86
CTDYgDNHm9vTB-16ikrA8g,Nc,12,3.18
9QdvI8zZZ8FpxqRQQOVijw,Lori,2,5.0
MayZpjenKOSfN6BM597OjQ,Karl,127,3.94
Wf1x15Wc6xuA5jtuWlTV8w,Sarah,19,4.53
YvLIoVSys2jumA4qXHwUHQ,Derek,31,3.58
pT_qvk4SweSFQm7ONuXmpg,Paul,2,4.0
mKBLfyS9V_T4zTQvt0yF4g,Pat,4,4.25
yQdV1qqnFRdulJDLigGV3g,Cee,7,4.33
BkdQfuEXY8k1karD0R9T1w,Alison,3,5.0
TVMLSvdYuHK3BOwh-kafRQ,Ed,27,3.22
USeoBschJ_sQCSF2n72EMQ,Tamra,358,4.02
sHUfgyLOX16juu-axH41NA,Julie,2,1.5
ZA1tELZX11APSqwQ67if_w,Jeff,1,5.0
FmwWPEQMcxCGI5K1yqAXaA,Todd,77,3.69
2G5N1YvbqQ_9Wa3UEMMbnA,Valentina,3,5.0
_jZ0G-7mvDbY4KSIfx3U-Q,Jeanilee,141,3.56
NwW2cugjOubA493bLRf1-w,Aaron,2,5.0
57f5XdwxSQvjKnR2RQ-nQQ,Adriana,5,3.0
3h2q8SdK4BN12VRJ4hJ3Yw,Jeremy,13,3.31
TkDysi5E-mGRWnnZpGyDNQ,J,2,3.0
kWtw8f9MiodFcMUipiWkag,Doug,2,5.0
LV4-CQ9xUgyjrCvym0gilw,Paul,3,5.0
rvoj2kap6zp_fC9UAle-rg,Ed,118,4.1
VFI_MDuxlBPr0A2Po4KPpA,Mark,8,2.12
9OiOuOhxnXZ3zcqFaIZiOg,Amber,15,4.27
HlEnP5AS3CBg4f0NZR7M2Q,Stephen,623,3.59
Dt2JQ62K6Gh59rUEfvhMCQ,Brian,670,4.71
4ISG7_E0jmpjIZlBBtZnQQ,Jerry,29,3.21
EuS_a5ET4zcUoVOWNWN5QA,Kevin,3,5.0
GIwdJzBzacIFLHEZ81CloQ,argen,26,3.27
_R7VHVlXk12JDJ_3oyqoEw,Jackie,2,5.0
uvHpwvbKwXWDF1oOTjhwTA,Lee,44,3.82
dvKnVFINyHhScukBaWVPzA,Russell,4,1.5
z6BbhogjwMsadw_BXHccTA,Mark,2,5.0
5_GxM3rifzPNG9DIwc1jAw,Erica,3,4.67
aidmFfjOjpVKD-5L4J6X7w,Les,79,3.46
bnY2a2zkcF9HbkTaKD1QNw,Jason,5,5.0
y41uv-OcU2OqQAWGvcT80g,Carl,12,3.45
fzkO1lGkx8MHhT8S4Rbg3w,Andrew,90,3.56
ANLs9rKztq8lVvze9GYqAA,Angela,1,1.0
ZyntP_awJOJHiXVoiJlHvg,Whitney,4,4.0
jcJ066tZKWRjqcu62qU92g,M,18,2.06
59GQT0UvSF9ZXJStQx90-Q,Sandra,3,3.33
mBMrH6rLhrD6NGy-x_8kqg,George,6,4.0
2uBJLLUP02ns-Wk1E5_1jA,Jill,5,3.4
dxPBchN0OnHTENctEUm7NQ,Jessica,30,4.03
g5kc2glx0z7L4ODOpHTriA,John,16,4.19
LoT8eZaLH_j3BXJGHjQR3g,Harry,16,4.0
xfVuV2ELZkVmf1HcffAcHA,Pam,2,3.0
OXX0r7Dah8Eg_SQEWXr0BA,Jerome,1,5.0
1KIYB6nrPfPmIZkeoc95JQ,Carolina,2,5.0
SELZZtPd63AXmbBLt1QmKw,Ron,23,4.04
SVTithAVeVvoXejOKqblzg,Cece,54,4.07
X1C6Ufo9Y0OxoxORBYPOLA,Blair,3,4.33
-RUFfiA70JEDJMvg7bhf-w,j,35,3.97
SIGjXC8FCuX8yGPVD2ZH0A,Adam,2,3.0
Qt5WxOyy2ZIphSlLECTRPw,Joe,55,4.22
sHeD1MXfvJsLSOd9vwQyBQ,Jaswant A.,118,3.64
ud3r6NBFdvOuBIhSszczhw,perris,7,3.0
_bxCv9-IV7uLMF-fKYJEOg,Ben,8,4.14
Zdy6r7CO8eG72RbrF6Keiw,Mario,6,4.33
FMqHmO1UADNIbew3nMEw1w,Diedre,5,2.8
at2AAusydEO6WNBllucYPQ,Brett,6,2.6
UkOVTzDYTdVrbvN9xJtKCw,Lance,5,2.75
qFJKIYz3qtVXJ8XtMl5BFA,Gary,1,5.0
p4Qc-FwyDuKyCOgCrxn5Yw,Tricia,7,3.71
0O0WByGmSVbF7iNs4uxi0w,Julie,321,3.8
otXShZG3QHxcKS8s825EhQ,Turtle,2,3.0
rxML5iDAZp_RkUviGQeffg,Yogi,57,3.82
CGKrk7ZPDD-Sb1ssOFnYkA,Robin,7,2.86
gK28-8rZLelGnA_GD8H5Cw,Kim,4,2.33
wEMn5U0mlTp3Td5n2ZgwKQ,Leopold,3,3.0
QZ3mPg7nFpd8IyhbEInLzA,kate,7,2.83
w-Wv1kCCZhg2il7_EdJoUA,Tom,5,4.4
GDiBqkthUVf5B6LvloKtNA,Kelly,11,3.55
-tGwkqPAxADryZ6cgbL0nA,Karla,7,4.0
VQDgEiTWbiQ71Lnqp6IX6A,Maria,9,4.44
kvBcEmrcMAdxA31A3dhYfw,Kristen,22,3.86
I6xLZAu5PApnf8cNuk5XHQ,Renee,10,4.3
dk4GW5x4DoMmHAAifcI30g,Diane,2,4.5
ZI1PrgDFvSpYWafvJh9wAg,Don,13,3.46
dMs7rf0jda6MujQKKrVQAQ,Michael,4,1.33
GhibpoTtNRskuDcI1ixwYQ,Colin,35,3.23
agZpsM7jdioBesGurtWGZQ,Chris,1,5.0
aqFbEZAcI2mtr6Zx4oOHEQ,Lance,117,3.96
emb_C0VedxgAqVvq2ulq0w,L,150,3.82
BF9IqAmbuHGuqH63SwoOQw,Danika,4,4.0
f-WfffF_yXSKAU6kw6HysQ,Jay,7,3.86
WkmygkX37k1LvNIkjlfk6Q,Green,16,3.88
lja1H0BBmBe0RU1xsFCjZg,Tiana,1,1.0
QREoJa7EzAvfiyDkJWtB2A,John,27,4.31
LQ7qcT0TWlNFnLzdohhgPg,Ashley,28,3.79
EJg4HGV-luvWjiJGZ2LfEw,Chris,44,3.36
pFKXmVWwP4NfFMEMEqy9Tg,Bianca,3,4.67
TGHKt5Iz_4c4Zhg_d_hKzA,Joseph,2,1.5
Vt1vmEiyPShybCyNFRWsbQ,Jay,9,3.11
Ja44aQfqIMBJPk7UdVR4wg,Ed,9,4.38
PShy2RYNadDUhJf4ErOJ7w,Sarah,425,3.81
c0iqVXgszeexr7yOxO7Klg,Seth,1,5.0
1LgHhWbHvU8sfWbuDubitg,Gene,83,3.63
yZHGqCWs678-5SSz0mWsVQ,Joseph,7,4.14
6fs6KkO9brX2-Ws3hJPUww,Jessica,11,4.0
heflHo2ykNjxMTKvNDhxxA,Ryan,2,4.0
WFs7wNFMnCMu9KepJIIVuQ,Joe,195,3.28
9Y6d1VakRuF9qSvfe2JfqQ,Leilani,8,3.88
d_UFFsYPb4Cd78YlU2UHNw,Antony,145,3.48
EXBOkXWPNYZk5HFBg5NbTQ,Cassidy,25,4.04
cPCrwa3hB5lig3iIemrgmg,Penny,2,5.0
uB2lPuiKS0SjE2fcoYeSpg,Rose,9,3.11
e4asU9VABdygEo5dcFI1tg,Bryan,3,3.67
5HVFqSSoDE1zZ9P8Sgr6Aw,Lindsey,20,4.3
htUqnu_j9CmOqXxilbK4Sg,Scott,10,3.9
fRmQPOOYnlz0onoOMl3KwQ,Heather,1,1.0
5eDyrVLc_AHcSfiG5sIGMw,Kerri,7,3.29
KwUOJ2v_2SNZonrdLw1gLg,Shannon,946,3.16
SClabXBK2K2aJJ3rbdwzTA,john,14,2.92
qYnmuzcT8dqEtEjDpqP6rg,Jake,1,5.0
lmT-ZqtmJBfvJt8hnGDpoA,Taylor,2,5.0
tkEao6Zqe_khaRN7ylPmAg,Greg,3,5.0
wlNsUCxLz-UEiUvWcQwuVA,Scott,77,3.65
re3TP20t97rmnoAhngWJ-A,Jarl,11,4.64
Caf6ZCnr92aGPpL95zITOQ,Erin,2,2.0
XtzSu8tDs_XDVAhO_J1VDw,Wilt,118,3.14
-AXYYxdz_oQb1gVc4WKevQ,Joanne,13,3.69
KSBFytcdjPKZgXKQnYQdkA,Jeff,38,4.19
93rkBOyASqzxtJ1FIAavIA,Bill,64,3.41
I8ZzPsgoR4q-C0dstGzBTg,JS,1,5.0
AKNRJ5YuUVixrj6P-ORofg,Edsel,1,3.0
50JXhF3YpFJ1B4EAdy6F7g,Gregory,1,5.0
wgO2JVzw8snYiw_sr_d8Vw,lisa,3,4.67
0RwURk5HctmgkmYSIjAXrA,Mike,228,3.02
KcnrpEOCMXEfI7-VK-H5AA,Ken,5,4.25
gkVupbASJchEKczvnj5U3g,Chris,1,5.0
w9B641TqAMwEjl_jGQpS1Q,Jennifer,24,3.79
0guvtI7_02UsRQ67usKKWA,lynn,2,1.0
j_Ntp28guy_zin28c9HrgA,Terri,1,4.0
HsBj6eD1umYiuvDLruKe5A,Tracey,7,4.86
CjL3FtpiDzhNXTQPw0-RBw,Natalie,76,3.79
5oLghpNAIeYA40RQ6645rg,Rachel,11,3.91
va7gzusOYwGnbrhqMu3fvA,Faris,44,3.86
drS3ZN6-zA3sr5WM2fG5tQ,Dana,84,4.44
WApS_lgwScLqCPqzGI7XYg,Jenna,8,2.62
xMI1nr1RTAdxPoHqm5fuHQ,Caitlin,529,3.46
9-Y2cy-7rWPMHrkkYmXFfA,Martin,40,3.73
z-nE6aCXKDKUzd34okSMSw,Laurie,2,4.5
Uufvv9CBpJmPRXDQTSBKYg,Michael,12,3.25
GE-sjjupSfG0pgw5W1bYBg,Greg,18,3.62
ig19amIhIvzBWbMHAUtc4Q,Joe,2,3.5
pjuKTKORuY97T_t-Y6NfFg,Dave,18,4.33
yGb99LvM0UF8DCN489a6vA,Sabrina,3,5.0
6PjvAm57WlDq04yFGKhSQA,Michele,1,3.0
BVt0EPH93EWZyL6nyyOs6A,My-Hanh,12,3.33
XSkmaM89ytNpVBu6ng4isw,Dean,7,2.0
Z4ME_0M7mjSzBokwRUxPMQ,Chris,38,3.87
K2vo2qq24sXfSQ8YVWJsyA,Diamond,4,3.75
T4yM00HmwlhJ7L89rMapYA,Janna,90,3.81
XAUZvlh9zjJH0cM2sv6TCw,K,1,5.0
_uNkmoeAfBSBUlSawTEkpg,Tasha,1,4.0
G0HVFc8Ww078uWR3CDTEuw,Mr.,79,3.3
hk4O-ApCLhPe5XxKifBnCA,Biff,2,3.0
0vNa9fpMlvsA6tZCGSwUQg,ryan,1,1.0
d2eXGCTpFPZgqSPjBELceA,David,7,3.67
03So5fVSX1HA0cPrfIgDYg,Kurt,8,4.43
9aHhGaYsF3tF3HCGtV-4Vg,Julie,2,1.0
kxgvFD03z5Jt1BSfpKqWwA,Richard,8,3.71
Zq1J3jo27l5m2ntTZPOSgA,Karell,31,3.55
4aTxrWvo5GKwxmgmqeP6HA,Kris,7,4.14
FxxmuUQW2GJkFJ_DZzKujg,Autumn,59,3.97
tx9RdmxE3xsjB0W8ZfSmvw,Dave,1,5.0
HRHlw19ahi3sOYTSeBNEgg,Michael,17,3.59
PbKgWZ9Ha8cg0ZliGr-Zuw,Eric,6,4.17
DSDR7VxbSh8w4h4XUxt_9A,Brooke,1,1.0
WT9ovh815uB6JeVTL2dqDQ,Alton,31,4.1
pXOEteUxNh4HhTrIqJE8qg,Melissa,1,5.0
tdtxSRe9sZHpl1fQZh9AbQ,Nina,7,3.33
e2h6wEcKDbBOqaAow00J0A,Jill,1,5.0
XClubOVvytx-nnuI0JbxpA,Michael,170,3.27
cEIeuU0-4fX0Y4qCUW3PwQ,Heather,66,3.82
kspgajbJkw6GJ9n_qPL_tw,David,1,5.0
_IIx4BPhKdYQx-e_wK-g0w,Gloria,5,4.25
HhvRoBSJeHqHAD4EUQkYGQ,Cameron,1,3.0
MtflifmL6-IOvJ7XYv2tCQ,Sharon,12,2.58
v45tuxGFmWasQEBhQXwQLA,Jennifer,2,5.0
ESdBD3mUB-2am7DG3C6-tw,Jesse,2,3.5
xI9Ed5a0nkoynzi5DgwdBg,Renae,4,5.0
x2tF7IARTIp1Lhuw-73bTw,John,4,4.5
zn81QpflLDUaGZkCMUowCg,Chen,62,3.53
l3JnyaRPcgGE4xcyuG4uug,Evelyn,11,3.64
U2zj4joH5yKuqEH-j6mj9g,Margo,62,3.63
lwJs6kJFmFUcnKtxKQkHrw,Tom,116,3.94
3gdXlGUVrB8-rRno2mKDKw,Ann,1,4.0
4bzJ4mc9YoMwgKhOwp7rEQ,Peggy,2,1.0
7jWH31u9tWQUeNAWnwakkg,svetlana,3,4.67
uaqPurAsBJZjDa6a5PAkGQ,roger,19,3.95
ybXsnXpTZMdWu8RS6Xtjpg,Cammile,1,5.0
Ow2bRySwb6ykdYQ5snm0zQ,George,11,4.09
K6ydj-nGjEodeW0oA1JTSA,Chris,5,3.4
F8MIgcGzop_Mv0gFYJc4fA,Debbie,83,3.25
eW7v7506_CP7wUJ8Q7P06g,Sharon,6,5.0
tjGihpKYiFi0KRPyWhFSCQ,Laura,1,5.0
iU1VdX3CD5WSQqvVbY8dKw,Manda,2,3.5
OHMHTKAnTYzNeC-49Ar7Ig,Thaddeus,3,4.33
vYNkzDVNZUZWJdMtZyvcCQ,Tim,4,4.33
QWVOJfWouSlqcxNy6QPMyw,Sam,8,3.62
ygZTPe52ZhK9jOBzS8GQ8g,Ivy,8,3.75
ebG2KWPdefpvoe7JLKAGXg,Kris,5,3.0
2huG-AOLWF92gW2l_454sw,Donna,4,5.0
4WyOI4x62W2EsvZO-RV-MQ,Phil,7,4.29
bsaQbhhibvJaPvutORpftQ,R,12,3.25
wSZKuFFkopIcYNldWiX0Gw,Terran,1,2.0
Y955L6F5cqwW3kddzwRIqw,Rrrrrr,6,3.4
gGbN1aKQHMgfQZkqlsuwzg,Dana,9,4.22
s3VTlJ25ctD9oby_Xp2b1g,Sars,5,3.2
hvpt7Qyn9hj4Y98-t6plsw,Sky,4,5.0
7BWfsf269YdZuDg_LoJIbQ,Ellen,2,4.0
RkZEbCOFgGm2tNl0INSlPQ,Cathy,23,3.43
SFDMJfZkj1tlkMnmWdezqg,Mathew,1,4.0
A-YheCAEJ9n4KsoABf82Og,Jessica,13,4.08
3PoTeGAyHrsbxFreSaZJqA,Owen,2,3.5
1vMCQ-IjsE5tqI8bK2NEGA,Jon,9,3.0
KBr7UXlfD-Qrq8dk4o2XMw,Barry,4,4.75
xnaTKXTGnp4I-PLE6_sozw,Steve,22,3.68
260J4Kxi1z5Zk7PQ1AguRg,Seth,8,3.0
oBJzsp4RyWw0zo9GlFjL6Q,Lauren,3,3.33
qa2LddXXDatQKVaD7CfYRA,Aimee,3,3.33
8wIHSq3WCKsWn_AqHJt3PQ,Victoria,189,4.0
wMPHRikyUeQHo8c9VSiTNA,Sharon,1,1.0
mnyZvcyV0mRSdsoxrqfu2g,Mrs,6,1.5
lx0sQOzYdJSblKZey8JdKA,Johnson,307,4.42
9vxUUOoasnu8gtoXRwAhYw,Kate,51,4.0
VQPfOFuMcTmwUULBh_xmAw,Cameron,15,4.13
u4kF4tOa3XMAY6BwsijTNQ,John,21,3.9
UHWSMoTUnoBuUgujsYIXhw,Laura,14,4.14
hguaB7FRZDeJoRl8hR2jKA,Vicky,208,3.64
gzRsfkwkxS1OAcMvh6muDQ,Rod,1,5.0
AHbVHXUZwDGYa5GV2_NmeA,Ryan,6,4.0
qlBipIXCOkNERf0IOd-gGQ,lauren,44,3.11
PWRU-wuu7V8ZqDf2IXm2Jw,Devendra,31,3.9
9e9LSaguL3bhEYktZN6TNA,Colleen,4,2.75
Xai50Ujih2RlvelUTFePNw,Sam,1,5.0
pHrkHicheEb1j1SPzR-knw,Dan,8,2.88
KqpafLMnQ3RzGIxGRFLE-g,Nicole,1,4.0
Qs-v7jcKjmFwR--fFLOnDA,Scott,1,4.0
rB7rGmyiM9z2lXx5A57xGQ,Sarah,16,4.12
QDIhUXuNvXPY2Gv94QFiug,John,97,3.59
VWiNT7vv2fOEQG93WYnJGQ,Chris,3,3.33
EtTm7WJ55Q5JYlGKfDax8w,Required,73,3.78
WK_oLD4AuSLAkcRUnW8MjQ,Peter,23,4.26
L6-K7i4Ir1blOPOpLM3AcA,William,13,3.54
Pg3SmoQemfPaF4p2inaggQ,Ashley,2,3.0
LK6vmQ121ZnLwg2sbWp2zA,Shayna,2,5.0
_Q86NbrhbBGYcH1yqqvnuw,Mike,6,3.83
olAWn1THWUK85cMEfSEJRA,Susan,11,4.6
qCEhcXDIOuSvf8j5R2QCrg,Daniel,1,1.0
q9HeJR36OE4bX2z5q6hgeg,Francine,5,4.4
KjYLTivZvwvLrY3MwqOyDw,Katy,3,5.0
JZ3Ozz-wpTlrUrKf00Xi8A,Shauna,122,3.38
rb5IeRBjDKOWC77_ecA5kA,Robert,46,3.28
ufy1mnGQEj2z0ujRoHx8CQ,E,2,5.0
bvOOlX4TB4VYZSbMXfoIFA,Cindy,6,3.0
kB8PpNmszUWaA5C5GiZ1jA,Sara,1,5.0
8NBv8xMD1dTkM7c9TTTbeQ,Kelly,42,3.6
s4KStnskUK-RWfGRCLoPYQ,Daisy,258,3.69
i9gB_ZUD2KD97J3Ggybq1w,Donna,4,5.0
_qQJEA45k_E6EGE7vuzUDA,Mrs.,16,3.38
PWRlHhq_3rzGaKDF9cFg2g,Wally,7,4.57
MSAsnkR6N0ls6MwV8EctRg,Michael,2,5.0
TD96-CLt1HpqDF06SLZwZQ,Alicia,404,3.79
hGxsYwRMYOAgwJAfOnHEAw,Bonnie,22,4.14
Bij_KBk0yxaiJsdzzTa8tA,Garrett,6,3.5
6gULsnrmD6fhLXk1DVycOg,Sheehan,10,4.0
xAFks90fpabaEAp-qQKwiQ,Jennifer,19,3.74
BxLlwLX9iT1A59F9axrjSw,Bryan,11,4.2
R4yHus6H2bTRCADegjZLYA,Nicole,1,4.0
U322_xjQjk7zFuIALsOFcQ,Stephanie,19,3.95
eXiHAxrnvE64j4wTEOTEMQ,Beth,20,3.9
Di_8AmiLBwNRrE68bsaLMw,Jen,15,3.47
Gcq-9mRx7lWkoHD4eo7sXg,surd,39,2.44
fVMcCSqSNvq3mrs11nj0fA,Debby,25,4.0
vbCa18fLhZ5c0s9-JbfCOQ,Jolie,3,4.0
LB7HoDg61yWP2CjrueeJUQ,OFFSHORE,28,3.54
Cc9N-0YpghkZrvPiNdL-mg,David,12,3.58
Zpo4Se-YXL2F96fCnc7tWg,Charles,9,4.11
_LxdVv-81bOCpo5asObxIg,Nick,3,2.0
p5wlulHeErBj9D0pH-4lZA,Manda,36,3.94
D5HexnkldyKVnr3J4ocRUg,Jeannine,20,3.89
-aXSa9A_Yr3a6Gyrqich2A,Destry,1,1.0
Vyi38unrecDccRf0gE6ccQ,Marisa,64,4.05
dGNtfa81DTNBqrYKqPBHZA,Victoria,9,2.89
zKqjDxIqVsfM5jTllHVFDA,Daniel,3,2.67
eHwwHnGFU6h9QFqhkaDr3g,Jason,90,3.1
HJAYCVaSSPdSIKk8ZFyh7w,Jo,1,5.0
GyEbdceYcxxv3dgXo9AzWg,Michael,2,3.0
O-ks0HpEiGs9X936DAxY6Q,Justin,12,4.08
RSKu897WeAxJtKPPzJdFuA,E.,16,3.5
tcg9Ws7r9-GZggPM34E9lg,Will,1,5.0
fdfax5deZnM-pmeiyhIJVw,Lauren,27,4.23
ULI0iyDomJGDAvtTyLI89w,MoCe,63,3.37
7maaFF0yMamT2ok60ZweAQ,Andrew,21,3.38
Hkx9AvnmY_aFXb_mEAS6sQ,Tatum,31,4.13
DSFS1cGob_KrHjMtEzs1Fw,Zach,1,5.0
zg_hK4hnS1ldEfTa76vH4A,Cynthia,2,5.0
B5X5VavwGlWbsggK_pCv4Q,cindy,3,4.67
LNaPhiRQmmV4atT9OjOq2A,Miss,3,4.5
iqppn3lPG-Oqd9n106B2mA,Samantha,2,5.0
p26pVMjV_Atw0uHra2ksLw,Katelyn,5,4.4
TihCCoPTBI-mlkvdbAaEog,Dave,12,4.09
WDeI9WjrCNp7Iu_XzQJv_A,Mark,53,4.0
UhlcsQfKLA33HHYGYhfRJg,Eric,132,4.11
0YUGnPisbPDPcjg5_Q_zXg,Gena,10,4.3
x_XnF95v-Bwl3_n11FALoA,Marty,5,2.4
s46IMs90b6QRi1C9Cna9sA,Dale,39,3.72
XQks7IVz1MmP-9qHQ8MPgg,Robert,2,5.0
60t3AGDYeZF5be-yc4IqZg,Melanie,9,3.44
bXC9_N2OZ2H-KCJ07Zk2gA,robert,4,4.25
8c-U4JkTyMb2CmQ4QlMxRA,Michael,7,3.83
zPiEroQrxxyBrHSUAcymBg,Nida,86,3.19
